Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,ind1,ind2,Month,Year,ProfitMargin
4400,CA-2019-131737,2019-03-17,17-03-2019,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,Columbia,Maryland,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",199.9,5,89.955,,COD,,,March,2019,0.44999999999999996
4401,CA-2019-131737,2019-03-17,17-03-2019,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,Columbia,Maryland,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95,3,297.6435,,Online,,,March,2019,0.33
4402,CA-2019-131737,2019-03-17,17-03-2019,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,Columbia,Maryland,East,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,971.5,5,252.59,,COD,,,March,2019,0.26
8382,CA-2019-134544,2019-03-17,19-03-2019,Second Class,AC-10660,Anna Chung,Consumer,United States,San Francisco,California,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,-20.1362,,COD,,,March,2019,-0.23749999999999996
495,US-2019-120929,2019-03-18,21-03-2019,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Memphis,Tennessee,South,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,189.882,3,-94.941,,COD,,,March,2019,-0.5
6474,CA-2019-113292,2019-03-18,20-03-2019,Second Class,DB-13060,Dave Brooks,Consumer,United States,Columbia,Tennessee,South,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,871.8,3,87.18,,Online,,,March,2019,0.10000000000000002
2226,CA-2019-106383,2019-03-19,21-03-2019,Second Class,BT-11440,Bobby Trafton,Consumer,United States,Littleton,Colorado,West,FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",72.294,1,-98.8018,,Cards,,,March,2019,-1.3666666666666667
2853,CA-2019-136371,2019-03-19,21-03-2019,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Oceanside,New York,East,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",14.98,1,6.8908,,Online,,,March,2019,0.45999999999999996
2854,CA-2019-136371,2019-03-19,21-03-2019,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Oceanside,New York,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32,4,6.9088,,Online,,,March,2019,0.34
9177,CA-2019-118178,2019-03-19,24-03-2019,Standard Class,CC-12610,Corey Catlett,Corporate,United States,Nashville,Tennessee,South,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,31.086,3,-20.724,,COD,,,March,2019,-0.6666666666666667
589,US-2019-156986,2019-03-20,24-03-2019,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,-20.1362,,Online,,,March,2019,-0.23749999999999996
590,US-2019-156986,2019-03-20,24-03-2019,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,20.736,4,7.2576,,Cards,,,March,2019,0.35
591,US-2019-156986,2019-03-20,24-03-2019,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,16.821,3,-12.8961,,Online,,,March,2019,-0.7666666666666666
592,US-2019-156986,2019-03-20,24-03-2019,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,10.368,2,3.6288,,Cards,,,March,2019,0.35
749,CA-2019-150889,2019-03-20,22-03-2019,Second Class,PB-19105,Peter Bühler,Consumer,United States,Evanston,Illinois,Central,TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,11.992,1,0.8994,,COD,,,March,2019,0.075
1041,CA-2019-127670,2019-03-20,24-03-2019,Standard Class,RD-19660,Robert Dilbeck,Home Office,United States,Saint Peters,Missouri,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,697.16,4,146.4036,,Online,,,March,2019,0.21000000000000002
3312,CA-2019-162747,2019-03-20,25-03-2019,Second Class,AH-10030,Aaron Hawkins,Corporate,United States,Gulfport,Mississippi,South,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",86.45,7,38.038,,COD,,,March,2019,0.43999999999999995
3172,US-2019-133879,2019-03-21,28-03-2019,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,3.168,2,-4.752,,Cards,,,March,2019,-1.4999999999999998
3173,US-2019-133879,2019-03-21,28-03-2019,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43,5,0.0,,Cards,,,March,2019,0.0
3174,US-2019-133879,2019-03-21,28-03-2019,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,Central,OFF-AR-10004956,Office Supplies,Art,Newell 33,13.392,3,1.5066,,COD,,,March,2019,0.1125
3766,CA-2019-163153,2019-03-21,25-03-2019,Standard Class,DM-12955,Dario Medina,Corporate,United States,Houston,Texas,Central,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,99.372,2,-1.4196,,COD,,,March,2019,-0.014285714285714285
3767,CA-2019-163153,2019-03-21,25-03-2019,Standard Class,DM-12955,Dario Medina,Corporate,United States,Houston,Texas,Central,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,1.344,1,0.504,,COD,,,March,2019,0.375
1672,CA-2019-107615,2019-03-22,25-03-2019,First Class,RB-19645,Robert Barroso,Corporate,United States,North Las Vegas,Nevada,West,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,58.58,2,19.3314,,COD,,,March,2019,0.32999999999999996
7695,CA-2019-118899,2019-03-22,22-03-2019,Same Day,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,West,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",167.888,7,14.6902,,Online,,,March,2019,0.08750000000000001
3030,US-2019-164189,2019-03-24,28-03-2019,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Gresham,Oregon,West,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,403.168,4,25.198,,COD,,,March,2019,0.0625
4229,CA-2019-113803,2019-03-24,26-03-2019,First Class,VG-21805,Vivek Grady,Corporate,United States,Richmond,Indiana,Central,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",22.48,1,10.3408,,Cards,,,March,2019,0.45999999999999996
9130,CA-2019-130911,2019-03-24,26-03-2019,Second Class,DC-12850,Dan Campbell,Consumer,United States,Cleveland,Ohio,East,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,301.47,3,-241.176,,COD,,,March,2019,-0.7999999999999999
9131,CA-2019-130911,2019-03-24,26-03-2019,Second Class,DC-12850,Dan Campbell,Consumer,United States,Cleveland,Ohio,East,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",18.656,2,1.6324,,Cards,,,March,2019,0.08750000000000001
3371,CA-2019-134887,2019-03-25,25-03-2019,Same Day,TB-21280,Toby Braunhardt,Consumer,United States,Norman,Oklahoma,Central,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5,244.6155,,Cards,,,March,2019,0.19
7931,CA-2019-120082,2019-03-25,27-03-2019,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,New York City,New York,East,OFF-AR-10001955,Office Supplies,Art,Newell 319,59.52,3,17.856,,Online,,,March,2019,0.3
664,CA-2019-123666,2019-03-26,30-03-2019,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,East,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",459.95,5,18.398,,COD,,,March,2019,0.04
3159,US-2019-162677,2019-03-26,27-03-2019,First Class,DB-13210,Dean Braden,Consumer,United States,Jacksonville,North Carolina,South,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",67.64,5,5.9185,,COD,,,March,2019,0.0875
3160,US-2019-162677,2019-03-26,27-03-2019,First Class,DB-13210,Dean Braden,Consumer,United States,Jacksonville,North Carolina,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,119.976,3,-17.9964,,COD,,,March,2019,-0.15000000000000002
9018,CA-2019-161361,2019-03-26,28-03-2019,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Pocatello,Idaho,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3,8.6436,,Online,,,March,2019,0.48999999999999994
9019,CA-2019-161361,2019-03-26,28-03-2019,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Pocatello,Idaho,West,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04,3,5.538,,COD,,,March,2019,0.325
8545,CA-2019-119074,2019-03-27,31-03-2019,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia,South,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,20.24,1,8.7032,,Online,,,March,2019,0.43000000000000005
8546,CA-2019-119074,2019-03-27,31-03-2019,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia,South,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,11.1776,,COD,,,March,2019,0.27999999999999997
8547,CA-2019-119074,2019-03-27,31-03-2019,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia,South,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54,2,15.9446,,COD,,,March,2019,0.49
1352,CA-2019-162901,2019-03-28,31-03-2019,First Class,AS-10045,Aaron Smayling,Corporate,United States,Arlington,Virginia,South,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,31.4,2,7.85,,COD,,,March,2019,0.25
7158,CA-2019-131380,2019-03-28,31-03-2019,Second Class,CC-12220,Chris Cortes,Consumer,United States,Los Angeles,California,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,4,0.8792,,COD,,,March,2019,0.01
7159,CA-2019-131380,2019-03-28,31-03-2019,Second Class,CC-12220,Chris Cortes,Consumer,United States,Los Angeles,California,West,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,5.98,1,2.9302,,COD,,,March,2019,0.49
3551,CA-2019-152555,2019-03-29,02-04-2019,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois,Central,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,45.528,3,15.9348,,COD,,,March,2019,0.35
3552,CA-2019-152555,2019-03-29,02-04-2019,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois,Central,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",844.116,6,-36.1764,,Online,,,March,2019,-0.04285714285714286
3553,CA-2019-152555,2019-03-29,02-04-2019,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois,Central,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,812.736,8,60.9552,,COD,,,March,2019,0.075
3973,CA-2019-167556,2019-03-29,02-04-2019,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,East,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",13.48,2,6.74,,COD,,,March,2019,0.5
3974,CA-2019-167556,2019-03-29,02-04-2019,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,East,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5,9.3125,,COD,,,March,2019,0.3125
3975,CA-2019-167556,2019-03-29,02-04-2019,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",414.0,8,124.2,,COD,,,March,2019,0.3
3976,CA-2019-167556,2019-03-29,02-04-2019,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,41.328,7,14.9814,,COD,,,March,2019,0.3625
6382,CA-2019-127236,2019-03-29,02-04-2019,Standard Class,TB-21595,Troy Blackwell,Consumer,United States,Springfield,Ohio,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",299.975,5,-167.986,,Online,,,March,2019,-0.5599999999999999
6383,CA-2019-127236,2019-03-29,02-04-2019,Standard Class,TB-21595,Troy Blackwell,Consumer,United States,Springfield,Ohio,East,TEC-PH-10000141,Technology,Phones,Clearsounds A400,158.376,4,-36.9544,,COD,,,March,2019,-0.23333333333333334
1328,CA-2019-128258,2019-03-30,01-04-2019,First Class,CP-12085,Cathy Prescott,Corporate,United States,Norwich,Connecticut,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,11.34,1,5.5566,,COD,,,March,2019,0.49000000000000005
5421,US-2019-151827,2019-03-31,02-04-2019,Second Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002789,Technology,Phones,LG Exalt,280.782,3,-60.8361,,Online,,,March,2019,-0.21666666666666667
5422,US-2019-151827,2019-03-31,02-04-2019,Second Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,31.984,2,1.1994,,COD,,,March,2019,0.0375
6128,CA-2019-124100,2019-03-31,06-04-2019,Standard Class,EH-13990,Erica Hackney,Consumer,United States,New York City,New York,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",327.996,6,54.666,,COD,,,March,2019,0.16666666666666666
448,CA-2019-166674,2019-04-01,03-04-2019,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,3,15.4752,,COD,,,April,2019,0.25999999999999995
449,CA-2019-166674,2019-04-01,03-04-2019,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,9.7164,,COD,,,April,2019,0.060000000000000005
450,CA-2019-166674,2019-04-01,03-04-2019,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,East,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,263.88,6,71.2476,,COD,,,April,2019,0.27
451,CA-2019-166674,2019-04-01,03-04-2019,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,East,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,30.48,3,7.9248,,COD,,,April,2019,0.26
452,CA-2019-166674,2019-04-01,03-04-2019,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,East,OFF-AR-10004974,Office Supplies,Art,Newell 342,9.84,3,2.8536,,COD,,,April,2019,0.29000000000000004
453,CA-2019-166674,2019-04-01,03-04-2019,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,East,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,35.12,4,9.1312,,Online,,,April,2019,0.26
647,CA-2019-103947,2019-04-01,08-04-2019,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,Sierra Vista,Arizona,West,OFF-FA-10003112,Office Supplies,Fasteners,Staples,31.56,5,9.8625,,Online,,,April,2019,0.31250000000000006
648,CA-2019-103947,2019-04-01,08-04-2019,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,Sierra Vista,Arizona,West,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,30.144,2,3.0144,,Online,,,April,2019,0.1
3967,CA-2019-149902,2019-04-01,06-04-2019,Standard Class,DW-13540,Don Weiss,Consumer,United States,New York City,New York,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,88.04,4,22.8904,,Online,,,April,2019,0.25999999999999995
4090,CA-2019-161473,2019-04-01,05-04-2019,Standard Class,TB-21175,Thomas Boland,Corporate,United States,New York City,New York,East,OFF-LA-10001297,Office Supplies,Labels,Avery 473,20.7,2,9.936,,COD,,,April,2019,0.48000000000000004
4091,CA-2019-161473,2019-04-01,05-04-2019,Standard Class,TB-21175,Thomas Boland,Corporate,United States,New York City,New York,East,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,10.95,3,3.285,,COD,,,April,2019,0.30000000000000004
4092,CA-2019-161473,2019-04-01,05-04-2019,Standard Class,TB-21175,Thomas Boland,Corporate,United States,New York City,New York,East,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,14.352,3,4.6644,,COD,,,April,2019,0.32499999999999996
5142,CA-2019-111213,2019-04-01,05-04-2019,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1317.492,6,292.776,,COD,,,April,2019,0.22222222222222224
5143,CA-2019-111213,2019-04-01,05-04-2019,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,East,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,63.84,8,18.5136,,COD,,,April,2019,0.29
5144,CA-2019-111213,2019-04-01,05-04-2019,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,East,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,3.592,1,1.1225,,COD,,,April,2019,0.3125
5643,CA-2019-127985,2019-04-01,05-04-2019,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Columbus,Georgia,South,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,7.04,4,3.0976,,COD,,,April,2019,0.44
8523,US-2019-160206,2019-04-01,07-04-2019,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Milwaukee,Wisconsin,Central,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,12.99,1,0.2598,,Online,,,April,2019,0.019999999999999997
8563,CA-2019-123540,2019-04-02,06-04-2019,Second Class,DJ-13420,Denny Joy,Corporate,United States,Milwaukee,Wisconsin,Central,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,1454.9,5,378.274,,COD,,,April,2019,0.26
5059,CA-2019-120796,2019-04-03,07-04-2019,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",99.846,9,-83.205,,COD,,,April,2019,-0.8333333333333333
5898,CA-2019-167682,2019-04-03,09-04-2019,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,4,22.0472,,Online,,,April,2019,0.31
5899,CA-2019-167682,2019-04-03,09-04-2019,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,Central,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,259.96,4,124.7808,,COD,,,April,2019,0.48000000000000004
8572,CA-2019-162222,2019-04-03,03-04-2019,Same Day,SR-20740,Steven Roelle,Home Office,United States,Dallas,Texas,Central,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,10.272,3,3.21,,COD,,,April,2019,0.3125
4243,CA-2019-159142,2019-04-04,05-04-2019,First Class,ME-17320,Maria Etezadi,Home Office,United States,Springfield,Virginia,South,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,5.9988,,COD,,,April,2019,0.04
4244,CA-2019-159142,2019-04-04,05-04-2019,First Class,ME-17320,Maria Etezadi,Home Office,United States,Springfield,Virginia,South,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",27.81,3,13.0707,,Online,,,April,2019,0.47000000000000003
